,tissue_in_publication,cell_type,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,compartment
188,Salivary_Gland,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
189,Salivary_Gland,adventitial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
190,Skin,melanocyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
191,Skin,muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
192,Skin,cell of skeletal muscle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
193,Skin,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
194,Skin,stromal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
195,Small_Intestine,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
196,Thymus,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
197,Thymus,fast muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
198,Thymus,vascular associated smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
199,Tongue,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
200,Tongue,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
201,Tongue,Schwann cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
202,Tongue,tongue muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
203,Trachea,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
204,Trachea,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
205,Trachea,connective tissue cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
206,Uterus,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
207,Uterus,vascular associated smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
208,Uterus,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
209,Uterus,myometrial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
210,Vasculature,fibroblast,8.138926204992458e-05,0.006119635887444019,0.0,0.0,0.0,0.0,0.46017488837242126,A4GNT,0.0,0.0,0.0,stromal
211,Vasculature,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
212,Vasculature,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4GNT,0.0,0.0,0.0,stromal
213,Bladder,fibroblast,0.002386268228292465,0.038518454879522324,0.0,0.0,0.0,0.0,1.2225345373153687,ABO,0.0,0.0,0.0,stromal
214,Bladder,myofibroblast cell,0.006348578259348869,0.07692467421293259,0.0,0.0,0.0,0.0,1.603068470954895,ABO,0.0,0.0,0.0,stromal
215,Bladder,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
216,Bladder,pericyte,0.005655936896800995,0.06170092895627022,0.0,0.0,0.0,0.0,1.0416371822357178,ABO,0.0,0.0,0.0,stromal
217,Eye,fibroblast,0.03049946390092373,0.13957923650741577,0.0,0.0,0.0,0.0,1.0140893459320068,ABO,0.0,0.0,0.0,stromal
218,Eye,fat cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
219,Eye,melanocyte,0.010927548632025719,0.09216619282960892,0.0,0.0,0.0,0.0,0.8158925771713257,ABO,0.0,0.0,0.0,stromal
220,Eye,stromal cell,0.004066449590027332,0.04635920375585556,0.0,0.0,0.0,0.0,0.6311332583427429,ABO,0.0,0.0,0.0,stromal
221,Eye,radial glial cell,0.09028514474630356,0.1564796417951584,0.0,0.0,0.0,0.18387918174266815,0.708388090133667,ABO,0.18387918174266815,0.4596979543566704,0.0,stromal
222,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
223,Eye,retina horizontal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
224,Eye,retinal bipolar neuron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
225,Eye,Mueller cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
226,Fat,fibroblast,0.003838104195892811,0.0506923608481884,0.0,0.0,0.0,0.0,1.5370752811431885,ABO,0.0,0.0,0.0,stromal
227,Fat,myofibroblast cell,0.04925040155649185,0.20579957962036133,0.0,0.0,0.0,0.0,1.6059271097183228,ABO,0.0,0.0,0.0,stromal
228,Fat,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
229,Heart,smooth muscle cell,0.09444396197795868,0.3577268421649933,0.0,0.0,0.0,0.0,1.83291757106781,ABO,0.0,0.0,0.0,stromal
230,Heart,cardiac muscle cell,0.0014297348679974675,0.030999548733234406,0.0,0.0,0.0,0.0,1.2790879011154175,ABO,0.0,0.0,0.0,stromal
231,Heart,fibroblast of cardiac tissue,0.04630887508392334,0.24730145931243896,0.0,0.0,0.0,0.0,1.950380563735962,ABO,0.0,0.0,0.0,stromal
232,Large_Intestine,fibroblast,0.006506315898150206,0.07812377065420151,0.0,0.0,0.0,0.0,1.3984156847000122,ABO,0.0,0.0,0.0,stromal
233,Liver,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
234,Lung,fibroblast,0.007207367103546858,0.08877532184123993,0.0,0.0,0.0,0.0,1.316009521484375,ABO,0.0,0.0,0.0,stromal
235,Lung,mesothelial cell,0.10995878279209137,0.2828696072101593,0.0,0.0,0.0,0.0,1.077383041381836,ABO,0.0,0.0,0.0,stromal
236,Lung,myofibroblast cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
237,Lung,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
238,Lung,vascular associated smooth muscle cell,0.017715290188789368,0.14927169680595398,0.0,0.0,0.0,0.0,1.2577855587005615,ABO,0.0,0.0,0.0,stromal
239,Lung,pericyte,0.0340481698513031,0.19898933172225952,0.0,0.0,0.0,0.0,1.3388155698776245,ABO,0.0,0.0,0.0,stromal
240,Lung,adventitial cell,0.0018265603575855494,0.015712663531303406,0.0,0.0,0.0,0.0,0.13516546785831451,ABO,0.0,0.0,0.0,stromal
241,Lung,bronchial smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
242,Lymph_Node,stromal cell,0.024985196068882942,0.17587868869304657,0.0,0.0,0.0,0.0,1.6854056119918823,ABO,0.0,0.0,0.0,stromal
243,Mammary,vascular associated smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
244,Mammary,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
245,Mammary,fibroblast of breast,0.008190007880330086,0.08732219785451889,0.0,0.0,0.0,0.0,1.3067004680633545,ABO,0.0,0.0,0.0,stromal
246,Muscle,mesothelial cell,0.07904797792434692,0.17757254838943481,0.0,0.0,0.0,0.0,0.48960527777671814,ABO,0.0,0.0,0.0,stromal
247,Muscle,mesenchymal stem cell,0.009735425002872944,0.08245950192213058,0.0,0.0,0.0,0.0,1.2081892490386963,ABO,0.0,0.0,0.0,stromal
248,Muscle,slow muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
249,Muscle,fast muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
250,Muscle,smooth muscle cell,0.023117197677493095,0.15158960223197937,0.0,0.0,0.0,0.0,0.9940394759178162,ABO,0.0,0.0,0.0,stromal
251,Muscle,tendon cell,0.028688369318842888,0.140111044049263,0.0,0.0,0.0,0.0,1.153626799583435,ABO,0.0,0.0,0.0,stromal
252,Muscle,pericyte,0.04602346569299698,0.2001388520002365,0.0,0.0,0.0,0.0,1.6155458688735962,ABO,0.0,0.0,0.0,stromal
253,Muscle,skeletal muscle satellite stem cell,0.00033151236129924655,0.021510036662220955,0.0,0.0,0.0,0.0,1.3956670761108398,ABO,0.0,0.0,0.0,stromal
254,Pancreas,fibroblast,0.020277801901102066,0.13901768624782562,0.0,0.0,0.0,0.0,0.9530566930770874,ABO,0.0,0.0,0.0,stromal
255,Pancreas,pancreatic stellate cell,0.02731950394809246,0.1589737981557846,0.0,0.0,0.0,0.0,1.940869927406311,ABO,0.0,0.0,0.0,stromal
256,Prostate,fibroblast,0.0047048102132976055,0.07025779783725739,0.0,0.0,0.0,0.0,1.0491726398468018,ABO,0.0,0.0,0.0,stromal
257,Prostate,smooth muscle cell,0.019109221175312996,0.09248805791139603,0.0,0.0,0.0,0.0,0.7162065505981445,ABO,0.0,0.0,0.0,stromal
258,Salivary_Gland,fibroblast,0.023514727130532265,0.12743625044822693,0.0,0.0,0.0,0.0,1.434597134590149,ABO,0.0,0.0,0.0,stromal
259,Salivary_Gland,pericyte,0.032560866326093674,0.1594182699918747,0.0,0.0,0.0,0.0,1.2531201839447021,ABO,0.0,0.0,0.0,stromal
260,Salivary_Gland,adventitial cell,0.002387422602623701,0.032002419233322144,0.0,0.0,0.0,0.0,0.516516387462616,ABO,0.0,0.0,0.0,stromal
261,Skin,melanocyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
262,Skin,muscle cell,0.0018418363761156797,0.0366520956158638,0.0,0.0,0.0,0.0,0.729367196559906,ABO,0.0,0.0,0.0,stromal
263,Skin,cell of skeletal muscle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
264,Skin,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
265,Skin,stromal cell,0.0008455963106825948,0.02409679815173149,0.0,0.0,0.0,0.0,0.8547573089599609,ABO,0.0,0.0,0.0,stromal
266,Small_Intestine,fibroblast,0.020812364295125008,0.13618135452270508,0.0,0.0,0.0,0.0,1.2138153314590454,ABO,0.0,0.0,0.0,stromal
267,Thymus,fibroblast,0.013847808353602886,0.10439886152744293,0.0,0.0,0.0,0.0,1.502213478088379,ABO,0.0,0.0,0.0,stromal
268,Thymus,fast muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
269,Thymus,vascular associated smooth muscle cell,0.028404589742422104,0.16996173560619354,0.0,0.0,0.0,0.0,1.494926929473877,ABO,0.0,0.0,0.0,stromal
270,Tongue,fibroblast,0.014067241922020912,0.11802007257938385,0.0,0.0,0.0,0.0,1.218157410621643,ABO,0.0,0.0,0.0,stromal
271,Tongue,pericyte,0.08313551545143127,0.30392152070999146,0.0,0.0,0.0,0.0,1.4280544519424438,ABO,0.0,0.0,0.0,stromal
272,Tongue,Schwann cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
273,Tongue,tongue muscle cell,0.019788742065429688,0.14808538556098938,0.0,0.0,0.0,0.0,1.1081695556640625,ABO,0.0,0.0,0.0,stromal
274,Trachea,fibroblast,0.004199013579636812,0.04823862761259079,0.0,0.0,0.0,0.0,0.7859349846839905,ABO,0.0,0.0,0.0,stromal
275,Trachea,smooth muscle cell,0.03144542872905731,0.20133405923843384,0.0,0.0,0.0,0.0,1.3062095642089844,ABO,0.0,0.0,0.0,stromal
276,Trachea,connective tissue cell,0.004017301369458437,0.04487622156739235,0.0,0.0,0.0,0.0,0.5398311614990234,ABO,0.0,0.0,0.0,stromal
277,Uterus,fibroblast,0.0016091848956421018,0.03339185565710068,0.0,0.0,0.0,0.0,1.1639764308929443,ABO,0.0,0.0,0.0,stromal
278,Uterus,vascular associated smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
279,Uterus,pericyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
280,Uterus,myometrial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABO,0.0,0.0,0.0,stromal
281,Vasculature,fibroblast,0.009582407772541046,0.06850604712963104,0.0,0.0,0.0,0.0,1.055116057395935,ABO,0.0,0.0,0.0,stromal
282,Vasculature,smooth muscle cell,0.0007527431007474661,0.021315570920705795,0.0,0.0,0.0,0.0,0.8157519698143005,ABO,0.0,0.0,0.0,stromal
283,Vasculature,pericyte,0.012299499474465847,0.09231793135404587,0.0,0.0,0.0,0.0,1.1366791725158691,ABO,0.0,0.0,0.0,stromal
284,Bladder,fibroblast,0.07537189871072769,0.2231958657503128,0.0,0.0,0.0,0.0,1.553816795349121,AGA,0.0,0.0,0.0,stromal
285,Bladder,myofibroblast cell,0.08185035735368729,0.24921411275863647,0.0,0.0,0.0,0.0,1.9239498376846313,AGA,0.0,0.0,0.0,stromal
286,Bladder,smooth muscle cell,0.0501856692135334,0.15302027761936188,0.0,0.0,0.0,0.0,0.7459884285926819,AGA,0.0,0.0,0.0,stromal
287,Bladder,pericyte,0.05188242346048355,0.1968776285648346,0.0,0.0,0.0,0.0,1.4177765846252441,AGA,0.0,0.0,0.0,stromal
288,Eye,fibroblast,0.04435466602444649,0.19254785776138306,0.0,0.0,0.0,0.0,1.1239041090011597,AGA,0.0,0.0,0.0,stromal
289,Eye,fat cell,0.10386800765991211,0.20240752398967743,0.0,0.0,0.0,0.10564281046390533,0.6346114873886108,AGA,0.10564281046390533,0.26410702615976334,0.0,stromal
290,Eye,melanocyte,0.12337532639503479,0.28212130069732666,0.0,0.0,0.0,0.0,1.2069560289382935,AGA,0.0,0.0,0.0,stromal
291,Eye,stromal cell,0.2652948796749115,0.5588114261627197,0.0,0.0,0.0,0.24638238176703453,3.0715878009796143,AGA,0.24638238176703453,0.6159559544175863,0.0,stromal
292,Eye,radial glial cell,0.11430155485868454,0.21548067033290863,0.0,0.0,0.0,0.16985518485307693,1.3114352226257324,AGA,0.16985518485307693,0.42463796213269234,0.0,stromal
293,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGA,0.0,0.0,0.0,stromal
294,Eye,retina horizontal cell,0.059023167937994,0.14457663893699646,0.0,0.0,0.0,0.0,0.3541390001773834,AGA,0.0,0.0,0.0,stromal
295,Eye,retinal bipolar neuron,0.020729465410113335,0.11908173561096191,0.0,0.0,0.0,0.0,0.6840723752975464,AGA,0.0,0.0,0.0,stromal
296,Eye,Mueller cell,0.08140021562576294,0.2712637186050415,0.0,0.0,0.0,0.0,1.6735161542892456,AGA,0.0,0.0,0.0,stromal
297,Fat,fibroblast,0.06620724499225616,0.20363116264343262,0.0,0.0,0.0,0.0,1.6738680601119995,AGA,0.0,0.0,0.0,stromal
298,Fat,myofibroblast cell,0.04601793736219406,0.1831553876399994,0.0,0.0,0.0,0.0,1.241275668144226,AGA,0.0,0.0,0.0,stromal
299,Fat,smooth muscle cell,0.06874629110097885,0.18193188309669495,0.0,0.0,0.0,0.0,0.5516446828842163,AGA,0.0,0.0,0.0,stromal
300,Heart,smooth muscle cell,0.04703830927610397,0.22694912552833557,0.0,0.0,0.0,0.0,1.57150399684906,AGA,0.0,0.0,0.0,stromal
301,Heart,cardiac muscle cell,0.01963982917368412,0.09615182876586914,0.0,0.0,0.0,0.0,1.4531441926956177,AGA,0.0,0.0,0.0,stromal
302,Heart,fibroblast of cardiac tissue,0.10663057863712311,0.3247658610343933,0.0,0.0,0.0,0.0,1.5339303016662598,AGA,0.0,0.0,0.0,stromal
303,Large_Intestine,fibroblast,0.04295847937464714,0.20281264185905457,0.0,0.0,0.0,0.0,1.5803256034851074,AGA,0.0,0.0,0.0,stromal
304,Liver,fibroblast,0.0632489025592804,0.1929084211587906,0.0,0.0,0.0,0.0,0.9393666386604309,AGA,0.0,0.0,0.0,stromal
305,Lung,fibroblast,0.0629398301243782,0.27324357628822327,0.0,0.0,0.0,0.0,1.9697705507278442,AGA,0.0,0.0,0.0,stromal
306,Lung,mesothelial cell,0.3350489139556885,0.2784893810749054,0.0,0.0,0.3400721549987793,0.5046463757753372,0.7701096534729004,AGA,0.5046463757753372,0.7701096534729004,0.0,stromal
307,Lung,myofibroblast cell,0.03250489383935928,0.1027894914150238,0.0,0.0,0.0,0.0,0.32504892349243164,AGA,0.0,0.0,0.0,stromal
308,Lung,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGA,0.0,0.0,0.0,stromal
309,Lung,vascular associated smooth muscle cell,0.1562567502260208,0.38835933804512024,0.0,0.0,0.0,0.0,1.464033603668213,AGA,0.0,0.0,0.0,stromal
310,Lung,pericyte,0.049795448780059814,0.24364067614078522,0.0,0.0,0.0,0.0,1.4714863300323486,AGA,0.0,0.0,0.0,stromal
311,Lung,adventitial cell,0.12758366763591766,0.32514795660972595,0.0,0.0,0.0,0.0,1.1829472780227661,AGA,0.0,0.0,0.0,stromal
312,Lung,bronchial smooth muscle cell,0.05718385800719261,0.24614210426807404,0.0,0.0,0.0,0.0,1.5322214365005493,AGA,0.0,0.0,0.0,stromal
313,Lymph_Node,stromal cell,0.07873281091451645,0.21296782791614532,0.0,0.0,0.0,0.0,0.9084431529045105,AGA,0.0,0.0,0.0,stromal
314,Mammary,vascular associated smooth muscle cell,0.011163418181240559,0.09273037314414978,0.0,0.0,0.0,0.0,0.7702758312225342,AGA,0.0,0.0,0.0,stromal
315,Mammary,pericyte,0.021486299112439156,0.126760333776474,0.0,0.0,0.0,0.0,0.8780786991119385,AGA,0.0,0.0,0.0,stromal
316,Mammary,fibroblast of breast,0.033570993691682816,0.16814830899238586,0.0,0.0,0.0,0.0,1.464800477027893,AGA,0.0,0.0,0.0,stromal
317,Muscle,mesothelial cell,0.23563021421432495,0.2373863309621811,0.0,0.0,0.26542752981185913,0.44170284271240234,0.5735713243484497,AGA,0.44170284271240234,0.5735713243484497,0.0,stromal
318,Muscle,mesenchymal stem cell,0.042844612151384354,0.17445094883441925,0.0,0.0,0.0,0.0,1.6481338739395142,AGA,0.0,0.0,0.0,stromal
319,Muscle,slow muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGA,0.0,0.0,0.0,stromal
320,Muscle,fast muscle cell,0.01969231106340885,0.1283169835805893,0.0,0.0,0.0,0.0,1.0704907178878784,AGA,0.0,0.0,0.0,stromal
321,Muscle,smooth muscle cell,0.062464967370033264,0.2094983011484146,0.0,0.0,0.0,0.0,1.0503796339035034,AGA,0.0,0.0,0.0,stromal
322,Muscle,tendon cell,0.03596263378858566,0.16093787550926208,0.0,0.0,0.0,0.0,1.2712812423706055,AGA,0.0,0.0,0.0,stromal
323,Muscle,pericyte,0.039311617612838745,0.1721661239862442,0.0,0.0,0.0,0.0,1.4285366535186768,AGA,0.0,0.0,0.0,stromal
324,Muscle,skeletal muscle satellite stem cell,0.037791501730680466,0.1808294653892517,0.0,0.0,0.0,0.0,1.753238558769226,AGA,0.0,0.0,0.0,stromal
325,Pancreas,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGA,0.0,0.0,0.0,stromal
326,Pancreas,pancreatic stellate cell,0.10577316582202911,0.26778361201286316,0.0,0.0,0.0,0.0,1.4569213390350342,AGA,0.0,0.0,0.0,stromal
327,Prostate,fibroblast,0.12036161869764328,0.3195529878139496,0.0,0.0,0.0,0.0,1.6666892766952515,AGA,0.0,0.0,0.0,stromal
328,Prostate,smooth muscle cell,0.08104424178600311,0.2389843612909317,0.0,0.0,0.0,0.0,1.4697651863098145,AGA,0.0,0.0,0.0,stromal
329,Salivary_Gland,fibroblast,0.08957870304584503,0.2500682473182678,0.0,0.0,0.0,0.0,1.7658476829528809,AGA,0.0,0.0,0.0,stromal
330,Salivary_Gland,pericyte,0.0938553512096405,0.2773984968662262,0.0,0.0,0.0,0.0,1.252941608428955,AGA,0.0,0.0,0.0,stromal
331,Salivary_Gland,adventitial cell,0.08858150243759155,0.22169169783592224,0.0,0.0,0.0,0.0,1.1603533029556274,AGA,0.0,0.0,0.0,stromal
332,Skin,melanocyte,0.09939899295568466,0.3317301273345947,0.0,0.0,0.0,0.0,1.4180138111114502,AGA,0.0,0.0,0.0,stromal
333,Skin,muscle cell,0.0015406609745696187,0.030658895149827003,0.0,0.0,0.0,0.0,0.6101017594337463,AGA,0.0,0.0,0.0,stromal
334,Skin,cell of skeletal muscle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGA,0.0,0.0,0.0,stromal
335,Skin,smooth muscle cell,0.0464632473886013,0.16752560436725616,0.0,0.0,0.0,0.0,0.604022204875946,AGA,0.0,0.0,0.0,stromal
336,Skin,stromal cell,0.024885132908821106,0.13782404363155365,0.0,0.0,0.0,0.0,1.4478946924209595,AGA,0.0,0.0,0.0,stromal
337,Small_Intestine,fibroblast,0.07003618031740189,0.23382633924484253,0.0,0.0,0.0,0.0,1.169994592666626,AGA,0.0,0.0,0.0,stromal
338,Thymus,fibroblast,0.06615319848060608,0.20481398701667786,0.0,0.0,0.0,0.0,1.502213478088379,AGA,0.0,0.0,0.0,stromal
339,Thymus,fast muscle cell,0.03264380246400833,0.13883076608181,0.0,0.0,0.0,0.0,0.7507995367050171,AGA,0.0,0.0,0.0,stromal
340,Thymus,vascular associated smooth muscle cell,0.07020193338394165,0.24579520523548126,0.0,0.0,0.0,0.0,1.8718868494033813,AGA,0.0,0.0,0.0,stromal
341,Tongue,fibroblast,0.08977507799863815,0.27496856451034546,0.0,0.0,0.0,0.0,1.4813882112503052,AGA,0.0,0.0,0.0,stromal
342,Tongue,pericyte,0.0311500933021307,0.15422971546649933,0.0,0.0,0.0,0.0,0.9479939341545105,AGA,0.0,0.0,0.0,stromal
343,Tongue,Schwann cell,0.09730960428714752,0.2188909947872162,0.0,0.0,0.0,0.0,0.6484941840171814,AGA,0.0,0.0,0.0,stromal
344,Tongue,tongue muscle cell,0.06644783169031143,0.26321351528167725,0.0,0.0,0.0,0.0,1.5419659614562988,AGA,0.0,0.0,0.0,stromal
345,Trachea,fibroblast,0.04833362624049187,0.1848079264163971,0.0,0.0,0.0,0.0,1.3838990926742554,AGA,0.0,0.0,0.0,stromal
346,Trachea,smooth muscle cell,0.053352952003479004,0.20591145753860474,0.0,0.0,0.0,0.0,1.1234837770462036,AGA,0.0,0.0,0.0,stromal
347,Trachea,connective tissue cell,0.041515953838825226,0.19750726222991943,0.0,0.0,0.0,0.0,1.4173028469085693,AGA,0.0,0.0,0.0,stromal
348,Uterus,fibroblast,0.09553197771310806,0.22462770342826843,0.0,0.0,0.0,0.0,1.6040199995040894,AGA,0.0,0.0,0.0,stromal
349,Uterus,vascular associated smooth muscle cell,0.06004561483860016,0.22178120911121368,0.0,0.0,0.0,0.0,1.265405297279358,AGA,0.0,0.0,0.0,stromal
350,Uterus,pericyte,0.08217214047908783,0.2162630558013916,0.0,0.0,0.0,0.0,0.7530809640884399,AGA,0.0,0.0,0.0,stromal
351,Uterus,myometrial cell,0.05005184933543205,0.1970551311969757,0.0,0.0,0.0,0.0,1.2617639303207397,AGA,0.0,0.0,0.0,stromal
352,Vasculature,fibroblast,0.04783398658037186,0.1440247744321823,0.0,0.0,0.0,0.0,1.7923848628997803,AGA,0.0,0.0,0.0,stromal
353,Vasculature,smooth muscle cell,0.14510700106620789,0.2763529121875763,0.0,0.0,0.0,0.221969623118639,2.115525960922241,AGA,0.221969623118639,0.5549240577965975,0.0,stromal
354,Vasculature,pericyte,0.08993097394704819,0.23676244914531708,0.0,0.0,0.0,0.0,1.7863632440567017,AGA,0.0,0.0,0.0,stromal
355,Bladder,fibroblast,0.042643580585718155,0.16179996728897095,0.0,0.0,0.0,0.0,1.4493900537490845,ALG1,0.0,0.0,0.0,stromal
356,Bladder,myofibroblast cell,0.050505753606557846,0.19404533505439758,0.0,0.0,0.0,0.0,1.3045434951782227,ALG1,0.0,0.0,0.0,stromal
357,Bladder,smooth muscle cell,0.040290717035532,0.1367676854133606,0.0,0.0,0.0,0.0,0.7924935221672058,ALG1,0.0,0.0,0.0,stromal
358,Bladder,pericyte,0.029652642086148262,0.15232865512371063,0.0,0.0,0.0,0.0,1.4360605478286743,ALG1,0.0,0.0,0.0,stromal
359,Eye,fibroblast,0.05845305696129799,0.22213245928287506,0.0,0.0,0.0,0.0,1.2567055225372314,ALG1,0.0,0.0,0.0,stromal
360,Eye,fat cell,0.044620659202337265,0.09976855665445328,0.0,0.0,0.0,0.0,0.476556658744812,ALG1,0.0,0.0,0.0,stromal
361,Eye,melanocyte,0.03316694498062134,0.1408415585756302,0.0,0.0,0.0,0.0,0.7936199307441711,ALG1,0.0,0.0,0.0,stromal
362,Eye,stromal cell,0.05393436923623085,0.12915325164794922,0.0,0.0,0.0,0.0,0.6845104694366455,ALG1,0.0,0.0,0.0,stromal
363,Eye,radial glial cell,0.03758545592427254,0.12828326225280762,0.0,0.0,0.0,0.0,1.0472476482391357,ALG1,0.0,0.0,0.0,stromal
364,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALG1,0.0,0.0,0.0,stromal
365,Eye,retina horizontal cell,0.18153905868530273,0.44467806816101074,0.0,0.0,0.0,0.0,1.0892343521118164,ALG1,0.0,0.0,0.0,stromal
366,Eye,retinal bipolar neuron,0.10073500871658325,0.2968709468841553,0.0,0.0,0.0,0.0,1.2098379135131836,ALG1,0.0,0.0,0.0,stromal
367,Eye,Mueller cell,0.030077047646045685,0.16872410476207733,0.0,0.0,0.0,0.0,1.7685312032699585,ALG1,0.0,0.0,0.0,stromal
368,Fat,fibroblast,0.0500514842569828,0.17066794633865356,0.0,0.0,0.0,0.0,1.5437008142471313,ALG1,0.0,0.0,0.0,stromal
369,Fat,myofibroblast cell,0.0342683270573616,0.15961571037769318,0.0,0.0,0.0,0.0,1.4280544519424438,ALG1,0.0,0.0,0.0,stromal
370,Fat,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALG1,0.0,0.0,0.0,stromal
371,Heart,smooth muscle cell,0.011445965617895126,0.11893385648727417,0.0,0.0,0.0,0.0,1.494926929473877,ALG1,0.0,0.0,0.0,stromal
372,Heart,cardiac muscle cell,0.0662347599864006,0.17188318073749542,0.0,0.0,0.0,0.0,1.5870976448059082,ALG1,0.0,0.0,0.0,stromal
373,Heart,fibroblast of cardiac tissue,0.0352715328335762,0.1958707869052887,0.0,0.0,0.0,0.0,1.3270970582962036,ALG1,0.0,0.0,0.0,stromal
374,Large_Intestine,fibroblast,0.028050098568201065,0.16006436944007874,0.0,0.0,0.0,0.0,1.3743394613265991,ALG1,0.0,0.0,0.0,stromal
